uid,C1,C2,C3,C4,C5,C6,C7,C8,CBD,E1,E2,E3,E4,N1,NE1,NE2,NE3,W1,W2,W3
2893443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2894446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2895686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2896832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898872,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899190,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0
2899431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2899705,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0
2900218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2903910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2904202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2906279,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2906287,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0
2906982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2908255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2911217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2912500,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
2912759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913496,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0,0,0,0.16666666666666666,0.16666666666666666,0
2914008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2914234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0,0
2915025,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2916340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2916512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2916682,0,0,0.14285714285714285,0,0,0.2857142857142857,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.2857142857142857,0
2916753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2916795,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0
2916833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2917185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2917575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2917644,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0,0,0,0,0
2917855,0.25,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0
2918184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2919420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
2919678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2919798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2920051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920149,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
2920504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2921524,0,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2921653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2922874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2924106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2924236,0.07142857142857142,0,0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.14285714285714285,0,0.21428571428571427,0,0,0.14285714285714285,0,0,0,0,0,0,0.07142857142857142,0
2924802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925184,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2927952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2928733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929104,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0
2930375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2930425,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
2930602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2932121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2932163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2932575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932692,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0,0,0
2932863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2933528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2933683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2934909,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2934970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2935072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2935312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
2935525,0,0,0.25,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0
2935604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2935605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2935617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2936460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2936556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2936728,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0
2936918,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0
2936994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2938061,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0
2938171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2938316,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0
2938407,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0
2938533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2938957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2940061,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2940636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2941309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2942185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2942326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2944787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945189,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0
2946269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2946928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2947534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948039,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
2948652,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0
2948947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2949238,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2949766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2950205,0,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,0
2950791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951385,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2951406,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
2951495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952065,0,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0
2952223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2952504,0,0,0,0.2,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2952743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2953460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2953463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2953858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2953950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2954060,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2954728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2955963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956253,0,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0,0,0.16666666666666666,0,0,0
2956319,0,0,0,0.05263157894736842,0,0.42105263157894735,0.10526315789473684,0.05263157894736842,0.3157894736842105,0,0,0.05263157894736842,0,0,0,0,0,0,0,0
2956589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2956867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956926,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0.75,0,0,0,0,0
2956999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957568,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2957855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2959625,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0
2959869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2960181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2960384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960616,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
2962613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2966266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2966360,0.42857142857142855,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0.2857142857142857,0,0.14285714285714285,0,0,0
2966897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2968023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968431,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2969367,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2970881,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0
2971004,0,0.25,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2971167,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0.25,0,0
2971650,0.2,0.2,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2972129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2972233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2972336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972602,0,0,0,0.42857142857142855,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0
2972927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2973186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2973851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2974423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
2974450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2975744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2976371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2977239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2977285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2978192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2979442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2979584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2979741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2979874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979880,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0
2979972,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2984387,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
2985973,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0
2986829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2987249,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
2987463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2988447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2989082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0
2989692,0,0.125,0.125,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0.375,0
2989886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2989994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2990007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2990854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2990887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0
2992797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2994176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2994466,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0
2994861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995077,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2995233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0
2995792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2995888,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0
2996054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2996516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996530,0,0,0,0,0.6097560975609756,0.17073170731707318,0,0.024390243902439025,0.14634146341463414,0,0,0.04878048780487805,0,0,0,0,0,0,0,0
2996685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2996921,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2997240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2997630,0.037037037037037035,0.07407407407407407,0,0.037037037037037035,0,0.037037037037037035,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,0.7037037037037037,0
2997804,0.11764705882352941,0,0,0.058823529411764705,0,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.29411764705882354,0,0,0,0,0,0,0,0,0,0,0
2997835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2998304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2998697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
2998880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2999287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2999575,0,0,0.25,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999728,0,0,0,0.2,0,0,0,0,0,0.4,0,0.2,0,0,0,0.2,0,0,0,0
3000273,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0
3000929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3001122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3001375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3001683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002118,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0.2,0,0.2,0
3002199,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0
3002213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3006141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006258,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
3006388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3008672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3010219,0,0,0,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0
3010764,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0.25,0
3012796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3012817,0.14285714285714285,0,0,0,0.14285714285714285,0,0.2857142857142857,0,0,0,0,0,0,0.2857142857142857,0,0.14285714285714285,0,0,0,0
3012978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013038,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
3013174,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0
3013182,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
3013516,0,0,0.3333333333333333,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0
3013731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3014354,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0.2857142857142857,0.14285714285714285,0
3015187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015738,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
3016026,0.25,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0
3016046,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0
3016402,0,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.058823529411764705,0,0,0.058823529411764705,0,0,0,0,0,0,0,0,0.058823529411764705,0.058823529411764705,0
3016786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3016957,0.16666666666666666,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0,0,0.3333333333333333,0,0,0,0
3017334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018076,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
3018244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3018978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3019117,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25
3019525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3019553,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
3019612,0,0,0,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
3019948,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0
3020432,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0,0
3021136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3021496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3021795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3022258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3022890,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0
3023303,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
